,ref_id,patent_id,assignment_conveyance,record_date,last_update_date,exec_date,name_assignee,city_assignee,country_assignee,assignor_name,patent_marked,coutnry_assignee
15270,65000837,5296472,assignment,1993-03-30,1993-06-03,1993-03-22,VYREX CORPORATION,LA JOLLA,,"SANCHEZ, ROBERT A.",0,nan
15271,289410606,9096472,assignment,2012-09-12,2015-08-04,2012-08-30,GENERAL ELECTRIC COMPANY,SCHENECTADY,,"FOSTER, GREGORY THOMAS",0,nan
15272,513410220,10016472,assignment,2019-12-20,2019-12-23,2019-12-05,"NU SCIENCE LABORATORIES, INC.",CHESTNUT HILL,,"CONNELL, MARK G.",0,nan
15273,157650798,7263672,assignment,2004-09-03,2007-08-28,2004-09-02,ABB RESEARCH LTD,8050 ZURICH,,"COX, DAVID",0,SWITZERLAND
15274,124110308,6738672,assignment,2002-01-02,2004-05-18,2001-11-16,ALFRED E. MANN FOUNDATION FOR SCIENTIFIC RESEARCH,SANTA CLARA,,"SCHULMAN, JOSEPH H.",0,nan
15275,84370881,5819872,assignment,1996-12-30,1999-08-02,1996-12-18,KRAUSE-WERK GMBH & CO. KG,D-36304 ALSFELD-ALTENBURG,,"KRAUSE, GUENTHER",0,GERMANY
15276,406380525,10409472,assignment,2016-12-15,2019-09-10,2016-12-07,LG ELECTRONICS INC.,SEOUL,,"LEE, JUHYUN",0,"KOREA, REPUBLIC OF"
15277,454810390,10408472,assignment,2018-04-09,2019-09-10,2010-04-20,CLIMACOOL CORP,OKLAHOMA CITY,,"MIGLIO, ROSS A.",0,nan
15278,171310736,7131872,assignment,2005-10-20,2006-11-07,2005-10-19,"CHENG UEI PRECISION INDUSTRY CO., LTD.",TAIPEI HSIEN,,"LEE, SHIH-AN",0,TAIWAN
15279,243680073,8178872,assignment,2010-05-11,2012-05-15,2010-03-12,SONY CORPORATION,TOKYO,,"TOKITA, YUICHI",0,JAPAN
15280,329970110,9622472,assignment,2014-05-30,2017-04-18,2014-05-25,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,OAKLAND,,"EULGEM, THOMAS",0,nan
15281,326030458,9358472,assignment,2014-04-04,2016-06-07,2014-03-31,"HM ATTRACTIONS, INC.","OTTAWA, ONTARIO",,"HUNTER, RICHARD D.",0,CANADA
15282,226220612,8180272,assignment,2009-04-30,2012-05-15,2009-04-23,XEROX CORPORATION,NORWALK,,"RICHARDS, PAUL N.",0,nan
15283,91110874,5951472,assignment,1998-04-13,1999-10-14,1997-12-15,U.S. PHILIPS CORPORATION,NEW YORK,,"VAN VAALS, JOHANNES J.",0,nan
15284,305770463,8966872,assignment,2013-06-10,2015-03-03,2011-11-24,NV BEKAERT SA,ZWEVEGEM,,"CHENG, ZHICHAO",0,BELGIUM
15285,175290253,8703872,assignment,2006-04-26,2014-04-22,2006-04-20,CASTROL LIMITED,"SWINDON, WILTSHIRE",,"SAUER, RICHARD P.",0,UNITED KINGDOM
15286,180360595,7655272,assignment,2006-07-31,2010-02-03,2006-07-27,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,PALO ALTO,,"JAVEY, ALI",0,nan
15287,55620802,4772272,assignment,1991-01-14,2008-07-31,1990-12-22,"HEALTH TECHNOLOGY SYSTEMS, INC., A CORP. OF KY",LEXINGTON,,"MCFARLAND, BARTON C.",0,nan
15288,268480221,8441072,assignment,2011-09-02,2013-05-14,2011-08-29,UNITED MICROELECTRONICS CORP.,HSIN-CHU CITY,,"TSAI, SHIH-HUNG",0,TAIWAN
15289,162440057,7785872,assignment,2005-02-09,2010-08-31,2004-12-07,SIMPSON BIOTECH CO. LTD.,"KUEI SHAN HSIANG, TAOYUAN",,"CHANG, MARGARET DAH-TSYR",0,TAIWAN
15290,131480310,7132272,assignment,2002-07-29,2006-11-07,2002-06-25,DEGUSSA AG,DE-40474 DUSSELDORF,,"BATHE, BRIGITTE",0,GERMANY
15291,77780738,5558272,assignment,1995-11-22,1996-09-22,1995-11-22,"VICTORIAN GIFT BOX, INC.",MURRYSVILLE,,"MAGISTER, FRANCIS MICHAEL",0,nan
15292,377110796,9752472,assignment,2016-02-11,2017-09-05,2014-08-06,SHENZHEN BYD AUTO R&D COMPANY LIMITED,GUANGDONG,,"ZHENG, JUNLI",0,CHINA
15293,69950768,5820672,assignment,1994-05-09,2008-01-07,1994-05-02,TEXAS INSTRUMENTS INCORPORATED,"DALLAS,",,"BELL, WELDON J.",0,nan
15294,43120979,4642472,assignment,1984-08-28,2010-02-01,1984-08-15,BROTHER INDUSTRIES LTD A CORP OF JAPAN,NAGOYA,,"ISHIKAWA, YUJIRO",0,JAPAN
15295,347960703,9621272,assignment,2015-01-23,2017-04-11,2015-01-06,NEC CORPORATION,TOKYO,,"TAJIMA, AKIO",0,JAPAN
15296,128300218,6475472,assignment,2002-04-12,2002-11-05,2001-12-07,"UNILEVER HOME & PERSONAL CARE USA, DIVISION OF CONOPCO, INC.",GREENWICH,,"JOINER, ANDREW",0,nan
15297,435930992,9884872,assignment,2017-09-14,2018-02-06,2016-11-09,"INTRA-CELLULAR THERAPIES, INC.",NEW YORK,,"LI, PENG",0,nan
15298,119070750,6476272,assignment,2001-06-18,2002-11-05,2001-05-31,RHODIA CONSUMER SPECIALTIES LIMITED,"OLDBURY, WEST MIDLAND, B68 ONN",,"WOODWARD, GARY",0,ENGLAND
15299,343040609,9228872,assignment,2014-12-02,2016-01-05,2014-10-03,"HONDA MOTOR CO., LTD.",TOKYO,,"FUKUCHI, YUICHI",0,JAPAN
15300,95090584,6213872,assignment,1998-09-29,2001-03-28,1998-09-10,"NINTENDO CO., LTD.",KYOTO-FU,,"HARADA, TAKAHIRO",0,JAPAN
15301,203670521,7918272,assignment,2008-01-15,2011-04-05,2008-01-03,BAKER HUGHES INCORPORATED,HOUSTON,,"GAUDETTE, SEAN L.",0,nan
15302,50960327,4902672,assignment,1989-06-26,2007-12-12,1989-06-20,INTERNATIONAL FLAVORS & FRAGRANCES INC.,NEW YORK,,"SPRECKER, MARK A.",0,nan
15303,279140240,8179672,assignment,2012-03-02,2012-05-15,2012-02-27,"NATIONAL PRODUCTS, INC.",SEATTLE,,"CARNEVALI, JEFFREY D.",0,nan
15304,264430380,8442272,assignment,2011-06-14,2013-05-14,2011-05-26,UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE NAVY,ARLINGTON,,"SUNDHEIMER, BRENT JAMES, MR.",0,nan
15305,286300751,8836272,assignment,2012-07-24,2014-09-16,2012-03-22,TOYOTA JIDOSHA KABUSHIKI KAISHA,"TOYOTA-SHI, AICHI-KEN, 471-8571",,"SUGIYAMA, YOSHINOBU",0,JAPAN
15306,209650827,9098272,assignment,2008-05-19,2015-08-04,2008-01-30,NVIDIA CORPORATION,SANTA CLARA,,"STEINBUSCH, OTTO",0,nan
15307,510360083,5557872,assignment,2019-11-18,2019-11-19,2019-11-06,CONCEPT DEVELOPMENT CORPORATION,FOUNTAIN HILLS,,"LANGNER, F. RICHARD",0,nan
15308,67640937,5689672,assignment,1993-10-29,1997-11-15,1993-10-28,"ADVANCED MICRO DEVICES, INC.",SUNNYVALE,,"WITT, DAVID B.",0,nan
15309,67680671,5429072,assignment,1993-11-22,2007-11-06,1993-11-04,LUBING MASCHINENFABRIK LUDWIG BENING GMBH & CO. KG,D-49406 BARNSTORF,,"SCHUMACHER, EGON",0,GERMANY
15310,114320658,6212872,assignment,2001-01-10,2001-04-09,1999-06-29,"MITSUBISHI HEAVY INDUSTRIES, LTD.",TOKYO,,"ABE, KATSUHIKO",0,JAPAN
15311,135310891,7262872,assignment,2002-11-26,2007-08-28,2002-11-14,"FUJI XEROX CO., LTD.",TOKYO,,"NAKAMURA, JUN",0,JAPAN
15312,52300451,4903472,assignment,1990-02-20,2008-03-03,1990-02-01,SPINDELFABRIK SUSSEN SCHURR STAHLECKER & GRILL GMBH,"7334 SUSSEN,",,"VANHELLE, MICHEL",0,GERMANY
15313,230660330,9359272,assignment,2009-08-07,2016-06-07,2008-02-12,LURGI GMBH,60295 FRANKFURT AM MAIN,,"ROTHAEMEL, MARTIN",0,GERMANY
15314,40480219,4510672,assignment,1982-09-23,2011-03-09,1982-09-17,"CALIFORNIA LINEAR CIRCUTS, INC., 14830 VALLEY VIEW AVE. LA MIRADA, CA. 90638, A CORP. OF",nan,,"YAKURA, JOHN",0,nan
15315,86260524,5690272,assignment,1997-07-28,1997-11-24,1997-07-11,"UNIVERSAL CONTAINER, INC.",ESCONDIDO,,"ENGLAND, JAMES",0,nan
15316,239870594,8312472,assignment,2010-02-25,2012-11-13,2009-11-09,CANON KABUSHIKI KAISHA,TOKYO,,"OI, HIROKAZU",0,JAPAN
15317,343480681,9752072,assignment,2014-12-03,2017-09-05,2011-10-24,"HALLIBURTON ENERGY SERVICES, INC.",HOUSTON,,"NORMAN, LEWIS R.",0,nan
15318,444670867,10408672,assignment,2017-12-22,2019-09-10,2017-12-07,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF COMMERCE",GAITHERSBURG,,"BAND, ALAN H.",0,nan
15319,139700932,7392672,assignment,2003-04-16,2008-07-02,2003-04-11,LG ELECTRONICS INC.,SEOUL 150-721,,"KIM, JONG HO",0,"KOREA, REPUBLIC OF"
15320,143360340,7131272,assignment,2004-02-06,2006-11-07,2003-09-23,BP CORPORATION NORTH AMERICA INC.,WARRENVILLE,,"JONES, JR., RICHARD",0,nan
15321,52720551,5034672,assignment,1989-10-18,2008-03-26,1989-10-12,"FANUC LTD.,",YAMANASHI,,"SAKAMOTO, KEIJI",0,JAPAN
15322,265270466,8573472,assignment,2011-06-30,2013-11-05,2011-06-28,THE C.W. ZUMBIEL COMPANY,CINCINNATI,,"BLOCK, STEVEN J.",0,nan
15323,226160951,8311672,assignment,2009-04-29,2012-11-13,2009-02-27,"HON HAI PRECISION INDUSTRY CO., LTD.","TU-CHENG,TAIPEI HSIEN",,"CHOU, HSIAO-CHUNG",0,TAIWAN
15324,412870460,10145272,assignment,2017-02-17,2018-12-04,2016-12-15,OTICS CORPORATION,AICHI,,"YAMANE, NAOYUKI",0,JAPAN
15325,295280602,8835872,assignment,2012-12-26,2014-09-16,2012-10-24,HITACHI HIGH-TECHNOLOGIES CORPORATION,TOKYO,,"KOBAYASHI, TAKASHI",0,JAPAN
15326,89210551,6476872,assignment,1997-11-24,2002-11-05,1997-11-12,SONY CORPORATION,"SHINAGAWA-KU, TOKYO 100-31",,"IIKAWA, KEI",0,JAPAN
15327,70030632,5560072,assignment,1994-05-16,2006-11-24,1994-04-21,VALEO SYSTEMES D'ESSUYAGE,MONTIGNY-LE-BRETONNEUX,,"TEINDAS, JEAN-LOUIS",0,FRANCE
15328,84600581,5951272,assignment,1997-02-06,1999-10-14,1997-01-24,"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.",OSAKA,,"FUKUHARA, HIROYUKI",0,JAPAN
15329,231350332,9097072,assignment,2009-08-24,2015-08-04,2009-07-02,"HAWK INDUSTRIES, INC.",HAWTHORNE,,"PEREZ, RAUL H.",0,nan
15330,313050311,8573272,assignment,2013-09-30,2013-11-05,2011-08-29,"GOODYEAR TIRE & RUBBER COMPANY, THE",AKRON,,"SCHREURS, DAMIEN ALBERT GHISLAIN",0,nan
15331,323420700,9229872,assignment,2014-03-04,2016-01-05,2014-01-13,INTEL CORPORATION,SANTA CLARA,,"WILKERSON, CHRISTOPHER",0,nan
15332,94960558,5952672,assignment,1998-09-29,1999-10-14,1998-09-01,FUJITSU LIMITED,"KAWASAKI-SHI, KANAGAWA 211-8588",,"KIKKAWA, TOSHIHIDE",0,JAPAN
15333,283810459,8836072,assignment,2012-06-15,2014-09-16,2012-01-18,ROBERT BOSCH GMBH,STUTTGART,,"QU, NING",0,GERMANY
15334,293440578,8705072,assignment,2012-11-26,2014-04-22,2012-06-29,CANON KABUSHIKI KAISHA,TOKYO,,"MATSUGASHITA, HAYATO",0,JAPAN
15335,407330665,10015872,assignment,2016-12-14,2018-07-03,2016-12-09,"AVONIX IMAGING, LLC",MAPLE GROVE,,"DIEHM, JEFFREY",0,nan
15336,285540033,8835072,assignment,2012-07-05,2014-09-16,2012-07-05,"SAMSUNG SDI CO., LTD.","YONGIN-SI, GYEONGGI-DO",,"PARK, KWANG-JIN",0,"KOREA, REPUBLIC OF"
15337,86290315,5688472,assignment,1997-08-01,1997-11-15,1997-06-06,EXXON RESEARCH & ENGINEERING CO.,FLORHAM PARK,,"WACHTER, WILLIAM A.",0,nan
15338,228470285,8049072,assignment,2009-06-18,2011-11-01,2009-05-01,"STINE SEED FARM, INC.",ADEL,,"EBY, WILLIAM H.",0,nan
15339,131960895,6739672,assignment,2002-08-21,2004-05-25,2002-08-20,L & P PROPERTY MANAGEMENT COMPANY,SOUTH GATE,,"BULLARD, LARRY",0,nan
15340,65750045,5297072,assignment,1993-05-06,2007-10-18,1993-03-31,SHARP KABUSHIKI KAISHA,OSAKA 545,,"YOSHIDA, YUKIHIRO",0,JAPAN
15341,217390787,7786072,assignment,2008-10-27,2010-08-31,2000-09-14,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,CAMBRIDGE,,"VERDINE, GREGORY L.",0,nan
15342,143260151,7001872,assignment,2003-07-18,2006-02-21,2003-07-15,"HALLIBURTON ENERGY SERVICES, INC.",HOUSTON,,"PYECROFT, JAMES FREDERICK",0,nan
15343,401750369,9883672,assignment,2016-10-31,2018-02-06,2012-01-03,ECOLAB USA INC.,ST. PAUL,,"KRAUS, PAUL R.",0,nan
15344,255970505,5821472,assignment,2011-01-07,2014-04-08,2011-01-04,NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,,NORTHROP GRUMMAN CORPORATION,0,nan
15345,158270952,7000472,assignment,2004-09-27,2006-02-21,2004-08-26,SEIKO EPSON CORPORATION,TOKYO,,"KINOSHITA, YUSUKE",0,JAPAN
15346,249030307,8311072,assignment,2010-08-30,2012-11-13,2010-04-13,CANON KABUSHIKI KAISHA,TOKYO,,"HOSHINO, KATSUYUKI",0,JAPAN
15347,268240935,8836872,assignment,2011-08-30,2014-09-16,2011-08-11,AU OPTRONICS CORPORATION,HSINCHU,,"KUO, YA-LING",0,TAIWAN
15348,38060052,4247072,assignment,1980-10-14,2009-06-15,1977-11-14,"MCMAHAN, ROY F., AND MCMAHAN, WILLIAM L.",LOUISVILLE,,"MCMAHAN, ROY F. SR.",0,nan
15349,86240100,5951672,assignment,1997-07-02,1999-10-14,1997-07-02,IBM CORPORATION,ARMONK,,"KWOK, THOMAS Y.",0,nan
15350,432920770,10407872,assignment,2017-08-15,2019-09-10,2017-08-07,CATERPILLAR INC.,PEORIA,,"WEI, MO",0,nan
15351,426660489,10277472,assignment,2017-06-09,2019-09-19,2017-06-06,"DATERA, INC.",SUNNYVALE,,"MILLNER, ROBERT LOUIS",0,nan
15352,276690036,8836672,assignment,2012-02-08,2014-09-16,2012-02-07,"DORNERWORKS, LTD.",GRAND RAPIDS,,"STIENSTRA, CURTIS W.",0,nan
15353,376460468,10407072,assignment,2016-02-02,2019-09-10,2016-01-05,DEERE & COMPANY,MOLINE,,"HERTEL, BENJAMIN J.",0,nan
15354,451270624,8442872,assignment,2018-01-23,2018-03-08,2017-12-31,"CAPITAL ONE SERVICES, LLC",MCLEAN,,CAPITAL ONE FINANCIAL CORPORATION,0,nan
15355,312860241,9228272,assignment,2013-09-26,2016-01-05,2013-09-06,EISENMANN AG,BOEBLINGEN,,"ROBBIN, JOERG",0,GERMANY
15356,306470313,9228472,assignment,2013-06-19,2016-01-05,2013-06-18,"FORD GLOBAL TECHNOLOGIES, LLC",DEARBORN,,"GREINER, CHRISTOPHER MARK",0,nan
15357,101380965,6344872,assignment,1999-07-28,2002-03-23,1999-07-23,"TENNESSE RESEARCH CORPORATION, UNVIERSITY OF, THE",KNOXVILLE,,"BRESEE, RANDALL R.",0,nan
15358,140650595,8048672,assignment,2003-05-15,2011-11-01,2003-03-21,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,CAMBRIDGE,,"GLIMCHER, LAURIE H.",0,nan
15359,72140345,5559872,assignment,1994-11-03,2007-04-18,1994-10-31,COMPU-TIME (PROPRIETARY) LIMITED,"BELLVILLE, WESTERN CAPE",,"VAN HUYSSTEEN, ALASTAIR MORRISON",0,SOUTH AFRICA
15360,191930251,6213672,assignment,2007-04-23,2007-04-24,2007-04-23,"THOMMEN, JOHN",GUILFORD,,"VARGA, GEORGE",0,nan
15361,195340006,8573872,assignment,2007-06-21,2013-11-05,2005-01-19,TELECOM ITALIA S.P.A.,MILANO,,"PIAZZAI, LUCIANO",0,ITALY
15362,142060906,6608072,assignment,2003-06-23,2003-12-19,2002-03-04,NOVARTIS AG,BASEL,,"REVESZ, LASZLO",0,SWITZERLAND
15363,383570160,10014472,assignment,2016-04-22,2018-07-03,2016-03-01,"BOE TECHNOLOGY GROUP CO., LTD.",BEIJING,,"LI, HONGPENG",0,CHINA
15364,179300760,7655872,assignment,2006-05-25,2010-02-03,2006-03-30,"VIA TECHNOLOGIES, INC.",TAIPEI HSIEN,,"CHEN, CHUN-HUNG",0,TAIWAN
15365,336120736,9491672,assignment,2014-08-26,2016-11-08,2014-07-17,QUALCOMM INCORPORATED,SAN DIEGO,,"PRAKASH, RAJAT",0,nan
15366,45000870,4640472,assignment,1985-12-12,2009-08-12,1985-11-26,GENERAL MOTORS CORPORATION,nan,,"EPPLE, PETER C.",0,NOT PROVIDED
15367,80370765,5690672,assignment,1996-06-12,1997-11-24,1996-06-11,"DIGNITY WEAR, LTD.",BOCA RATON,,"COHEN, ROBERT A.",0,nan
15368,402790490,10145472,assignment,2016-11-10,2018-12-04,2016-10-11,TOYOTA JIDOSHA KABUSHIKI KAISHA,"TOYOTA-SHI, AICHI",,"IMAFUKU, MIZUKI",0,JAPAN
15369,196510378,8049272,assignment,2007-08-06,2011-11-01,2007-04-16,"CREE, INC.",DURHAM,,"HENNING, JASON P.",0,nan
15370,353560924,9098072,assignment,2015-04-08,2015-08-04,2015-04-06,IQ-ANALOG CORPORATION,SAN DIEGO,,"WALTARI, MIKKO",0,nan
15371,348470691,9623072,assignment,2015-01-29,2017-04-18,2014-03-04,"AMPIO PHARMACEUTICALS, INC.",ENGLEWOOD,,"BAR-OR, DAVID",0,nan
15372,74840502,5819672,assignment,1995-04-06,1999-07-29,1995-03-30,ADDCHEM SYSTEMS,HOUSTON,,"RADWAY, JERROLD E.",0,nan
15373,422740261,10408072,assignment,2017-05-08,2019-09-10,2017-05-01,GENERAL ELECTRIC COMPANY,SCHENECTADY,,"BIELEK, CRAIG ALLEN",0,nan
15374,91960488,5950672,assignment,1997-12-05,1999-10-14,1997-11-04,"JAUHOLA, LAURI",FIN-40630 JYVASKYLA,,"NIKKILA, TERO",0,FINLAND
15375,220280422,8049672,assignment,2008-12-10,2014-11-25,2008-07-29,TATUNG UNIVERSITY,"TAIPEI, 104",,"CHANG, THE-NAN",0,TAIWAN
15376,431510694,10014872,assignment,2017-08-01,2018-07-03,2014-12-18,"GE INTELLIGENT PLATFORMS, INC.",CHARLOTTESVILLE,,"LOVELL, ALAN CARROLL",0,nan
15377,310150647,8834872,assignment,2013-08-15,2014-09-16,2009-04-26,A.C.N. 135 493 391 PTY LTD. AS TRUSTEE FOR CONCA UNIT TRUST,ADELAIDE,,"SCAMMELL, ANTONY WILLIAM",0,AUSTRALIA
15378,105750221,6213072,assignment,2000-02-11,2001-03-28,2000-02-04,HONDA GIKEN KOGYO KABUSHIKI KAISHA,"MINATO-KU, TOKYO",,"SAYAMA, TAKEHIKO",0,JAPAN
15379,288790413,8967672,assignment,2012-08-30,2015-03-03,2012-07-09,MAZDA MOTOR CORPORATION,HIROSHIMA,,"KUROGI, OSAMU",0,JAPAN
15380,66940032,5428272,assignment,1993-09-03,2007-09-10,1993-08-31,"THOMSON CONSUMER ELECTRONICS, INC.",INDIANAPOLIS,,"GEORGE, JOHN B.",0,nan
15381,40810004,4378272,assignment,1983-01-17,2009-05-15,1981-05-26,GAF CORPORATION,NEW YORK,,"SUWALA, DAVID W.",0,nan
15382,40820632,4379072,assignment,1983-01-21,2008-11-10,1981-09-30,"NALCO CHEMICAL COMPANY, A CORP. OF DEL.",OAK BROOK,,"YARHAM, OLIVER L.",0,nan
15383,357560093,9359472,assignment,2015-06-01,2016-06-07,2015-06-01,"SECANT MEDICAL, INC.",PERKASIE,,"NICHOLSON, CHARLES BRENDAN",0,nan
15384,405100452,10409072,assignment,2016-10-28,2019-09-10,2016-09-14,SONY CORPORATION,TOKYO,,"YOSHIDA, AKAAKI",0,JAPAN
15385,363260426,9227472,assignment,2015-08-14,2016-01-05,2012-05-15,"EQUALAIRE SYSTEMS, INC.",CORPUS CHRISTI,,"SONZALA, FRANK",0,nan
15386,361890019,10277072,assignment,2015-07-28,2019-04-30,2015-06-10,MEDIATEK SINGAPORE PTE. LTD.,SINGAPORE,,"YEN, YUNG-CHIH",0,SINGAPORE
15387,42610221,4511272,assignment,1984-06-01,2002-01-18,1984-05-16,"BROWN JASON W. DR., 63 PARK AVENUE, BRONXVILLE, NY 10708",nan,,"ACKERMAN, MITCHELL N.",0,nan
15388,38690439,4380072,assignment,1980-12-22,2009-06-05,1980-12-16,"BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY, THE",STANFOD,,HARRIS STEPHEN E.,0,nan
15389,143160985,7135472,assignment,2004-02-09,2006-11-14,2003-11-17,BRISTOL-MYERS SQUIBB COMPANY,PRINCETON,,"WU, YONG-JIN",0,nan
15390,90510455,5824872,assignment,1998-03-20,1999-08-17,1998-02-25,CARLETON UNIVERSITY,OTTAWA ONTARIO K1S 5B6,,"FOBERT, PIERRE",0,CANADA
15391,273400926,8839072,assignment,2011-12-06,2014-09-16,2011-11-04,FUJITSU LIMITED,"KAWASAKI-SHI, KANAGAWA",,"UCHIDA, ATSUSHI",0,JAPAN
15392,312020172,9101472,assignment,2013-09-13,2015-08-11,2010-07-25,EDWARDS LIFESCIENCES CORPORATION,IRVINE,,"KEIDAR, YARON",0,nan
15393,231130688,8706272,assignment,2009-08-18,2014-04-22,2009-08-13,APPLE INC.,CUPERTINO,,"LINDAHL, ARAM",0,nan
15394,38050392,4250272,assignment,1980-10-03,2009-06-12,1979-05-07,SHELL OIL COMPANY,nan,,COKER F.RAMONA PERSONAL REPRESENTATIVE OF GEORGE T.COKER JR.,0,nan
15395,56990406,5036072,assignment,1991-05-13,1991-07-05,1990-01-17,ISHIHARA SANGYO KAISHA LTD.,OSAKA,,"NAKAJIMA, TSUNETAKA",0,JAPAN
15396,249680406,8707672,assignment,2010-09-10,2014-04-29,2010-09-10,GENERAL ELECTRIC COMPANY,SCHENECTADY,,"ZUO, BAIFANG",0,nan
15397,267350709,8838072,assignment,2011-08-11,2014-09-16,2011-08-10,"SAMSUNG ELECTRONICS CO., LTD.","SUWON-SI, GYEONGGI-DO",,"SAWHNEY, PARVINDER",0,"KOREA, REPUBLIC OF"
15398,319630134,9100072,assignment,2014-01-14,2015-08-04,2014-01-07,QUALCOMM INCORPORATED,SAN DIEGO,,"SAMPATH, HEMANTH",0,nan
15399,294730044,9623472,assignment,2012-12-14,2017-04-18,2012-10-09,VICON MACHINERY LLC,PEVELY,,"FOSTER, DALE R.",0,nan
15400,314960474,8968672,assignment,2013-10-29,2015-03-03,2008-09-17,KRONES AG,NEUTRAUBLING,,"BUCHHAUSER, KLAUS",0,GERMANY
15401,314730780,8970472,assignment,2013-10-24,2015-03-03,2013-10-23,"LG DISPLAY CO., LTD.",SEOUL,,"HA, BYEONGYUN",0,"KOREA, REPUBLIC OF"
15402,62100594,5561672,assignment,1992-08-24,2007-08-30,1992-08-17,KABUSHIKI KAISHA TOSHIBA,KANAGAWAKEN,,"KANEKO, HIROYUKI",0,JAPAN
15403,46910733,4249872,assignment,1987-01-13,2009-11-23,1987-01-06,SEWARD LUGGAGE COMPANY,PETERSBURG,,"SOLLAZZI, PASQUALE R.",0,nan
15404,206760277,7658272,assignment,2008-03-12,2010-02-09,2008-03-05,TETRA LAVAL HOLDINGS & FINANCE S.A.,CH-1009 PULLY,,"JEPPSSON, ROGER",0,SWITZERLAND
15405,485620427,10279072,assignment,2019-03-11,2019-05-07,2011-10-26,"MEDTRONIC, INC.",MINNEAPOLIS,,"HISSONG, JAMES B.",0,nan
15406,143470552,7397872,assignment,2003-08-04,2008-07-08,2003-02-06,SONY CORPORATION,"SHINAGAWA-KU, TOKYO 141-0001",,"KOMORI, KENJI",0,JAPAN
15407,51390304,4905472,assignment,1989-09-13,2002-01-18,1989-01-10,KANZAKI KOKYUKOKI MFG. CO. LTD,nan,,"OKADA, HIDEAKI",0,nan
15408,145080891,6871672,assignment,2003-09-16,2005-03-29,2003-08-19,"ADVICS CO., LTD.","KARIVA-CITY, AICHI-PREF., 448-8650",,"KUROKAWA, RYUGO",0,JAPAN
15409,455340552,10149072,assignment,2018-04-13,2018-12-04,2016-10-05,COCHLEAR LIMITED,NSW,,"LONG, CHRISTOPHER JOSEPH",0,AUSTRALIA
15410,171990659,7528272,assignment,2006-01-17,2009-05-05,2005-10-13,"ARTISAN INDUSTRIES, INC.",WALTHAM,,"ALASTI, PERRY",0,nan
15411,456510735,10410872,assignment,2018-04-27,2019-09-10,2018-02-21,"APPLIED MATERIALS, INC.",SANTA CLARA,,"CHENG, RUI",0,nan
15412,44080979,4645272,assignment,1985-05-06,2009-06-30,1985-04-30,ROBERT BOSCH GMBH,STUTTGART,,"LEIBER, HEINZ",0,GERMANY
15413,63460027,5298272,assignment,1992-12-02,2007-09-25,1992-11-23,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",OAKLAND,,"GOODMAN, MURRAY",0,nan
15414,155390008,7002272,assignment,2004-07-08,2006-02-21,2004-06-24,"TOKYO PARTS INDUSTRIAL CO., LTD.","GUNMA-KEN, 372-0022",,"TSUCHIYA, MASAHISA",0,JAPAN
15415,412360009,10281472,assignment,2017-02-13,2019-05-07,2014-09-16,GILLIES MCINDOE RESEARCH INSTITUTE,WELLINGTON,,"BAILLIE, RANUI FRANCESCA",0,NEW ZEALAND
15416,52470063,5431072,assignment,1989-10-17,2008-07-22,1989-09-25,AUGUST BECK GMBH. & CO.,7472 WINTERLINGEN,,"CHRISTOFFEL, KLAUS",0,GERMANY
15417,96040076,5691272,merger,1998-04-03,2004-01-09,1997-12-19,"MITSUI CHEMICALS, INC.",TOKYO,,"MITSUI TOATSU CHEMICALS, INC.",0,JAPAN
15418,88200846,4511672,assignment,1997-11-28,2005-04-01,1997-08-24,SOLUTIA INC.,ST. LOUIS,,MONSANTO COMPANY,0,nan
15419,40920090,4382072,assignment,1983-02-15,2011-04-01,1981-11-11,DOW CHEMICAL COMPANY THE,nan,,"FUJIOKA, GEORGE S.",0,STATELESS
15420,296020763,9232672,assignment,2013-01-10,2016-01-05,2013-01-09,APPLE INC.,CUPERTINO,,"KWONG, KELVIN",0,nan
15421,172330460,7528472,assignment,2005-11-17,2009-05-05,2005-07-11,"DELTA ELECTRONICS, INC.",TAOYUAN HSIEN,,"LIAO, HSUEH-KUO",0,TAIWAN
15422,215720625,8968272,assignment,2008-09-23,2015-03-03,2008-08-16,LIPOCOSM LLC,KEY BISCAYNE,,"KHOURI, ROGER K",0,nan
15423,327720945,9493672,assignment,2014-04-28,2016-11-15,2014-04-22,"INSTITUTE OF CHEMISTRY, CHINESE ACADEMY OF SCIENCES",BEIJING,,"SONG, YANLIN",0,CHINA
15424,55180997,5037472,assignment,1990-11-15,2008-07-23,1990-11-02,"W. R. GRACE & CO. -CONN., A CORP. OF CT","NEW YORK,",,"JACOBSON, ROBERT E.",0,nan
