,assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents,A,B,C,D,E,F,G,H,proportion_multi_ipc,proportion_A_ipc,proportion_B_ipc,proportion_C_ipc,proportion_D_ipc,proportion_E_ipc,proportion_F_ipc,proportion_G_ipc,proportion_H_ipc
1818,3c49e9b1-06c7-4fb1-82a1-8d1bb5f15eec,VOXX INTERNATIONAL CORPORATION,2,US,79,55,20,0.26582278481012656,2,38,0,0,2,3,28,59,0.46835443037974683,0.015151515151515152,0.2878787878787879,0.0,0.0,0.015151515151515152,0.022727272727272728,0.21212121212121213,0.44696969696969696
1819,41783a38-a5a5-4f2b-8c4d-925d2bb63a2d,"Zefon International, Inc.",2,US,4,4,1,0.25,2,0,1,0,0,0,1,0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0
1820,42552b9d-290f-422a-ad14-5a85956fa451,"Niagara Bottling, LLC",2,US,22,24,4,0.18181818181818182,0,20,3,0,2,0,1,1,0.22727272727272727,0.0,0.7407407407407407,0.1111111111111111,0.0,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035
1821,4553d951-cb0a-4ea4-95e1-0010d801f55c,Orad Hi-Tec Systems Ltd.,3,IL,9,12,1,0.1111111111111111,0,0,0,0,0,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
1822,46759307-e0dc-4132-a8dd-6506c0260f03,"Pivot Solutions, Inc.",2,US,63,50,1,0.015873015873015872,56,0,0,0,0,0,7,1,0.015873015873015872,0.875,0.0,0.0,0.0,0.0,0.0,0.109375,0.015625
1824,4967ab34-82bc-474d-ade0-ef0ee4e69898,"Mad Catz, Inc",2,US,4,10,1,0.25,3,0,0,0,0,1,0,1,0.25,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2
1825,49fdb4b4-54c5-4f22-adcd-7250dba80aca,"Caldwell Manufacturing Company North America, LLC",2,US,60,60,3,0.05,2,6,0,0,53,4,0,1,0.08333333333333333,0.030303030303030304,0.09090909090909091,0.0,0.0,0.803030303030303,0.06060606060606061,0.0,0.015151515151515152
1826,4a9179da-c694-4a19-b994-5bb2abccb17f,THERMTECH HOLDINGS AS,3,NO,6,10,2,0.3333333333333333,0,3,1,0,1,3,0,2,0.3333333333333333,0.0,0.3,0.1,0.0,0.1,0.3,0.0,0.2
1827,4b0f41c1-6be8-492c-84a7-f3ab7f0ac17f,Andrew Wireless Systems GmbH,3,DE,81,52,7,0.08641975308641975,0,0,0,0,1,1,6,80,0.08641975308641975,0.0,0.0,0.0,0.0,0.011363636363636364,0.011363636363636364,0.06818181818181818,0.9090909090909091
1828,4b874c83-4399-4dbb-af9c-83d5ab0c5367,"Sergeant's Pet Care Products, LLC",2,US,28,30,7,0.25,26,1,0,0,0,1,0,0,0.0,0.9285714285714286,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
1829,4c8e158f-bf16-4aa8-b604-c85383037f86,BlackBerry Limited,3,CA,5045,2472,105,0.02081268582755203,29,44,6,0,9,18,2365,3880,0.25133795837462836,0.0045662100456621,0.006928042827901118,0.000944733112895607,0.0,0.0014170996693434106,0.002834199338686821,0.3723823019996851,0.6109274130058259
1830,4d07cbdc-48e5-42fc-a6da-8eb8ecd9fbea,"BioFire Diagnostics, LLC",2,US,17,26,7,0.4117647058823529,0,9,15,0,0,0,2,0,0.47058823529411764,0.0,0.34615384615384615,0.5769230769230769,0.0,0.0,0.0,0.07692307692307693,0.0
1831,4f0f5be3-3e03-47b6-9309-d9be68facb8c,AICURIS GMBH & CO. KG,3,DE,49,137,0,0.02040816326530612,43,0,38,0,0,0,0,0,0.6530612244897959,0.5308641975308642,0.0,0.4691358024691358,0.0,0.0,0.0,0.0,0.0
1833,55a16111-26fe-413f-9a41-1c6305f0c1b6,"Ceterix Orthopaedics, Inc.",2,US,35,22,11,0.3142857142857143,35,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,56b290e5-cc3e-46bc-9004-00b5a22c020b,"Amendia, Inc.",2,US,82,79,11,0.13414634146341464,82,1,0,0,0,6,0,0,0.08536585365853659,0.9213483146067416,0.011235955056179775,0.0,0.0,0.0,0.06741573033707865,0.0,0.0
1835,5747f29a-4a58-423c-9b6f-f281ead362f9,"ELECTROCORE, INC",2,US,106,21,24,0.22641509433962265,106,0,0,0,0,0,2,5,0.0660377358490566,0.9380530973451328,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.04424778761061947
1837,58c61214-7c58-4b8e-ac5f-ae1ad20baf3c,"Netronome Systems, Inc.",2,US,171,59,44,0.2573099415204678,0,0,0,0,0,0,120,100,0.28654970760233917,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
1840,5bb4a003-386a-4c2c-8ed5-cdfbfd922ba2,TUFIN SOFTWARE TECHNOLOGIES LTD.,3,IL,13,9,13,1.0,0,0,0,0,0,0,11,9,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45
1841,5c3f9deb-85f4-4a62-b7a2-288d999c6df3,"DEPUY SYNTHES PRODUCTS, INC.",2,US,1821,1388,0,0.0,1794,101,78,4,4,20,74,48,0.14936847885777046,0.8450306170513424,0.047574187470560525,0.036740461610927935,0.0018841262364578427,0.0018841262364578427,0.009420631182289214,0.03485633537447009,0.022609514837494113
1843,61b755f9-12bb-46be-9c7b-c3ad1c8a5af0,"IDEV TECHNOLOGIES, INC.",2,US,16,14,6,0.375,16,8,0,6,0,0,0,0,0.5,0.5333333333333333,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.0
1844,639711df-cefc-4e37-825e-18a1eaea662b,"Syntheon, LLC",2,US,65,31,2,0.03076923076923077,54,3,2,0,3,0,0,7,0.06153846153846154,0.782608695652174,0.043478260869565216,0.028985507246376812,0.0,0.043478260869565216,0.0,0.0,0.10144927536231885
1845,66c45e5c-241c-4fc8-acde-08b7839985e0,"Pure Storage, Inc.",2,US,592,232,135,0.22804054054054054,0,0,0,0,0,1,565,245,0.36993243243243246,0.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.6966707768187423,0.30209617755856966
1846,689f224c-f6a6-43f7-aa45-25ae85160723,"AtHoc, Inc.",2,US,15,9,8,0.5333333333333333,0,0,0,0,0,0,13,8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.38095238095238093
1847,698c6639-6f76-475c-9339-3c82777a1c1b,"Absorption Systems Group, LLC",2,US,7,8,3,0.42857142857142855,3,0,4,0,0,0,1,0,0.14285714285714285,0.375,0.0,0.5,0.0,0.0,0.0,0.125,0.0
1848,6d836b0f-a9ad-4ce8-bab5-6d162467e530,Buffalo Filter LLC,2,US,16,14,4,0.25,14,9,0,0,0,2,2,1,0.625,0.5,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571
1849,6f2bbdca-3f8e-4b95-910f-27f512ca630e,Phil and Teds Most Excellent Buggy Company Limited,3,NZ,12,7,10,0.8333333333333334,0,12,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,723d4585-bd29-4972-9db0-dbe9b8d04e01,Dobly Laboratories Licensing Corporation,2,US,6,24,1,0.16666666666666666,0,0,0,0,0,0,3,5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625
1851,72bae7ca-3fd3-452b-9451-2283a6a42833,LG Electronics Inc.,3,KR,29390,13600,1,3.402517863218782e-05,1262,1159,178,1280,249,3529,7677,19959,0.17689690370874447,0.03575779899696824,0.03283937324681948,0.005043493043946391,0.03626781514747967,0.007055223415408154,0.09999149973082481,0.21752188819312612,0.5655229082254272
1852,73aa64f3-12d9-4a1f-8aeb-43e81abc2658,"InfoBionic, Inc.",2,US,16,15,5,0.3125,16,0,0,0,0,0,9,2,0.6875,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.07407407407407407
1853,7e3bd814-260c-4720-b460-b267c8c55311,McKesson Financial Holdings,3,BM,110,165,8,0.07272727272727272,4,0,0,0,0,0,107,10,0.1,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.8842975206611571,0.08264462809917356
1854,81aeeae7-663a-42d1-974d-233e4561866b,BBS GMBH,3,DE,16,16,3,0.1875,0,9,0,0,1,0,6,2,0.125,0.0,0.5,0.0,0.0,0.05555555555555555,0.0,0.3333333333333333,0.1111111111111111
1855,84096a1a-21c5-4c3f-b664-fac22bb08ffb,RECKITT & COLMAN (OVERSEAS) LIMITED,3,GB,58,316,6,0.10344827586206896,30,18,20,4,0,3,2,2,0.3275862068965517,0.379746835443038,0.22784810126582278,0.25316455696202533,0.05063291139240506,0.0,0.0379746835443038,0.02531645569620253,0.02531645569620253
1856,8bb60daf-7dd4-4cbb-9f54-9f53afd0ad1e,MCKESSON CORPORATION,2,US,39,81,3,0.07692307692307693,1,2,0,0,0,0,37,8,0.23076923076923078,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0,0.7708333333333334,0.16666666666666666
1859,8f832f51-3111-4408-93ef-654cdc42f193,Abbott Cardivascular Systems Inc.,2,US,7,19,1,0.14285714285714285,6,1,0,0,0,0,0,0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
1860,910c2de3-9608-4741-a53c-09b4001af0c6,Children's Medical Center Corporation,2,US,547,901,1,0.0018281535648994515,414,11,273,0,0,2,106,2,0.41681901279707495,0.5123762376237624,0.013613861386138614,0.3378712871287129,0.0,0.0,0.0024752475247524753,0.1311881188118812,0.0024752475247524753
1861,91c672d6-2128-4db1-adc7-93fecdc85a9d,"Matson, Inc.",2,US,5,1,5,1.0,0,5,0,0,0,2,0,0,0.4,0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
1863,9a485902-96e8-4a3d-a069-12ad6302b318,Bedloe Industries LLC,2,US,28,14,16,0.5714285714285714,0,28,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,9a52a89b-54e3-46ee-b3d1-eeddd89baacd,DiagnoCure Inc.,3,CA,8,8,1,0.125,1,0,8,0,0,0,0,0,0.125,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
1867,a401d7f8-99ee-451f-89b5-a85b4373d15e,"Abyrx, Inc.",2,US,14,15,6,0.42857142857142855,14,1,1,0,0,0,0,0,0.14285714285714285,0.875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0
1869,a88123c5-a227-43a5-8eb0-59daa8108fb2,"BRAEMAR MANUFACTURING, LLC",2,US,20,23,8,0.4,20,0,0,0,0,1,8,2,0.45,0.6451612903225806,0.0,0.0,0.0,0.0,0.03225806451612903,0.25806451612903225,0.06451612903225806
1870,aa8ebea7-e271-4be3-abfd-6f33cd35ce06,"FS Networks, Inc.",2,US,20,27,1,0.05,0,0,0,0,0,0,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3
1873,b75ea1be-14ef-43fb-8b41-08edc6520793,"Capsugel Belgium, NV",3,BE,62,77,5,0.08064516129032258,53,19,7,0,0,1,6,2,0.3870967741935484,0.6022727272727273,0.2159090909090909,0.07954545454545454,0.0,0.0,0.011363636363636364,0.06818181818181818,0.022727272727272728
1874,b93a1c4f-1f6a-46bc-ad9b-d6589b62f795,"Zephyr Manufacturing Co., Inc.",2,US,10,20,1,0.1,2,1,0,0,0,3,6,2,0.4,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.14285714285714285
1875,ba57a8a8-c466-430f-b1b2-807979d31079,Ethicon LLC,2,US,2418,1903,1,0.00041356492969396195,2217,290,127,25,0,27,128,118,0.1674937965260546,0.7561391541609823,0.09890859481582538,0.04331514324693042,0.008526603001364257,0.0,0.009208731241473396,0.04365620736698499,0.04024556616643929
1876,c2b807e3-f056-49fa-83d3-25022b64b729,LRAD Corporation,2,US,4,3,1,0.25,1,0,0,0,0,0,1,3,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6
1877,c7c9dcb0-0cea-4dd4-8402-27ad7dd1ce0b,"EMS Technologies, Inc.",2,US,71,87,3,0.04225352112676056,0,3,0,0,1,0,13,57,0.028169014084507043,0.0,0.04054054054054054,0.0,0.0,0.013513513513513514,0.0,0.17567567567567569,0.7702702702702703
1878,c8eed88a-8d89-4dc2-8277-d66385ebe1f6,"Koch Agronomic Services, LLC",2,US,25,15,8,0.32,4,3,25,0,0,0,0,0,0.28,0.125,0.09375,0.78125,0.0,0.0,0.0,0.0,0.0
1879,ce77cf6c-4405-4e27-a7b0-6cb5b1cb41d5,"Skullcandy, Inc.",2,US,56,45,3,0.05357142857142857,7,1,0,0,0,0,10,54,0.25,0.09722222222222222,0.013888888888888888,0.0,0.0,0.0,0.0,0.1388888888888889,0.75
1881,d6847ff9-fa66-43d8-91e7-c4d447d8c975,Ino Vision Ltd.,3,IL,5,3,1,0.2,0,5,0,0,2,0,0,0,0.4,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
1882,d918cd2e-9d1e-4a7e-8758-c4b0b6ba1d49,Gmedelaware 2 LLC,2,US,64,59,2,0.03125,63,1,0,0,0,0,1,0,0.015625,0.9692307692307692,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0
1883,db375ce4-480e-4f2c-ae0f-1a8afb14d282,MEMOMETAL TECHNOLOGIES,3,FR,15,23,4,0.26666666666666666,15,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,ddd4f27a-2475-4771-a65a-47375c10a7fa,LabTech LLC,2,AU,6,19,1,0.16666666666666666,1,1,1,0,0,0,3,3,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
1885,de9dac16-f32d-4fa2-8fe2-c93b7ce59ad5,"CASHSTAR, INC.",2,US,8,9,1,0.125,0,0,0,0,0,0,8,1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111
1886,df541e76-5623-4cf1-9aab-56d3e70be39a,ASPECT IMAGING LTD.,3,IL,71,26,33,0.4647887323943662,37,1,0,0,0,1,55,8,0.38028169014084506,0.3627450980392157,0.00980392156862745,0.0,0.0,0.0,0.00980392156862745,0.5392156862745098,0.0784313725490196
1887,e6d45085-3891-48ae-841f-3ada53e3ee7c,"CCL Label, Inc.",2,US,67,162,3,0.04477611940298507,4,49,6,2,1,4,32,2,0.373134328358209,0.04,0.49,0.06,0.02,0.01,0.04,0.32,0.02
1890,f0a97903-516b-4c43-8ecf-cb6ee0d04036,"CLARET MEDICAL, INC.",2,US,17,5,8,0.47058823529411764,17,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,f16bfa82-db27-4eeb-87f4-51f9f505b2b9,QUALCOMM Incorporated,2,US,25366,9364,1,3.942284948356067e-05,142,274,16,0,6,21,7951,21077,0.15615390680438382,0.004815681486756876,0.009292230474446366,0.000542611998507817,0.0,0.00020347949944043138,0.0007121782480415098,0.2696442500084783,0.7147895682843287
1892,f230c6f5-2c02-4e8a-b35c-4b88e6f562f5,CenturyLink Intellectual Property LLC,2,US,776,263,1,0.001288659793814433,2,16,0,0,7,3,257,696,0.24871134020618557,0.0020387359836901123,0.0163098878695209,0.0,0.0,0.007135575942915392,0.0030581039755351682,0.2619775739041794,0.709480122324159
1893,f28b85b9-123d-4983-8f85-c59015f80e9c,Reynolds Consumer Products LLC,2,US,107,115,0,0.009345794392523364,15,100,1,0,4,1,0,0,0.1308411214953271,0.12396694214876033,0.8264462809917356,0.008264462809917356,0.0,0.03305785123966942,0.008264462809917356,0.0,0.0
1894,f64f935a-15cb-46a4-87c7-f7829c897a11,Max-Plank-Gesselschaft zur Forderung der Wissenschaften E.V.,3,DE,4,13,1,0.25,2,0,0,0,0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1897,f9032580-cf7d-4e07-ba8a-6ed15cbdaa0b,"PatCo, LLC",2,US,20,11,9,0.45,0,3,0,0,18,0,5,0,0.3,0.0,0.11538461538461539,0.0,0.0,0.6923076923076923,0.0,0.19230769230769232,0.0
1898,fcae9df4-df68-4d22-bc8e-717cba3903e2,"Aurea Software, Inc.",2,US,20,18,3,0.15,0,0,0,0,0,0,20,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
1899,fe4815a0-9387-4b15-8665-685477f8873c,GE HEALTHCARE BIO-SCIENCES AB,3,SE,448,555,2,0.004464285714285714,29,206,144,1,0,39,235,10,0.40401785714285715,0.043674698795180725,0.3102409638554217,0.21686746987951808,0.0015060240963855422,0.0,0.058734939759036146,0.3539156626506024,0.015060240963855422
1900,00e0a2a8-b543-4cb3-b25c-df250a972be4,2236008 Ontario Inc.,3,CA,157,170,21,0.1337579617834395,0,12,0,0,0,1,116,91,0.36942675159235666,0.0,0.05454545454545454,0.0,0.0,0.0,0.004545454545454545,0.5272727272727272,0.41363636363636364
1901,0112875f-1725-4a1c-919e-8f1e3bf71da0,ALERE SWITZERLAND GMBH,3,CH,40,108,1,0.025,5,11,5,0,0,0,34,1,0.3,0.08928571428571429,0.19642857142857142,0.08928571428571429,0.0,0.0,0.0,0.6071428571428571,0.017857142857142856
1902,0290632a-06af-4aed-9442-3cc314181027,"FREESCALE SEMICONDUCTOR,INC.",2,US,5492,3774,1,0.0001820830298616169,6,142,18,2,0,16,2080,3701,0.08211944646758922,0.001005867560771165,0.023805532271584242,0.0030176026823134955,0.00033528918692372173,0.0,0.002682313495389774,0.34870075440067055,0.620452640402347
1903,03f9fe5b-b875-4736-81c5-2d084b5407fc,Kent State University,2,US,162,257,1,0.006172839506172839,21,17,54,1,0,2,118,14,0.35185185185185186,0.09251101321585903,0.07488986784140969,0.23788546255506607,0.004405286343612335,0.0,0.00881057268722467,0.5198237885462555,0.06167400881057269
1905,0d960182-afd5-4391-ad2e-31f456bd7c13,Ansell Limited,3,AU,29,101,7,0.2413793103448276,24,13,4,6,0,1,5,0,0.6551724137931034,0.4528301886792453,0.24528301886792453,0.07547169811320754,0.11320754716981132,0.0,0.018867924528301886,0.09433962264150944,0.0
1906,0e12c45d-d839-4e73-b0d0-218c28e7cf71,"Spirox, Inc.",2,US,11,15,2,0.18181818181818182,7,0,0,0,0,0,2,3,0.09090909090909091,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25
1907,0f2e75a0-ce45-4220-82a5-8b4f1f96b3c7,Toshiba Lighting & Technology Corporation,3,JP,342,473,1,0.0029239766081871343,0,19,2,0,0,137,25,237,0.2134502923976608,0.0,0.04523809523809524,0.004761904761904762,0.0,0.0,0.3261904761904762,0.05952380952380952,0.5642857142857143
1908,16f65d55-ccdc-4503-90c1-4ccd5220c207,"Vascular Pathways, Inc.",2,US,18,7,5,0.2777777777777778,18,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,178b4b53-6567-450c-8932-128edfdcec0a,"PEARSON EDUCATION, INC.",2,US,189,244,25,0.13227513227513227,9,1,0,0,0,0,166,96,0.43386243386243384,0.03308823529411765,0.003676470588235294,0.0,0.0,0.0,0.0,0.6102941176470589,0.35294117647058826
1910,1d6cf0ac-4f32-4812-8464-3d6b97070e6b,Truth Hardware Corporation,2,US,61,72,5,0.08196721311475409,1,0,0,0,58,2,0,0,0.0,0.01639344262295082,0.0,0.0,0.0,0.9508196721311475,0.03278688524590164,0.0,0.0
1912,251642fa-975e-45fd-a5a8-58850aaef02e,"PECOFacet (US), Inc.",2,US,13,15,6,0.46153846153846156,0,12,1,0,0,1,0,0,0.07692307692307693,0.0,0.8571428571428571,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0
1913,25e835c9-e307-4c13-9ca3-8b2b0e21d565,"picoSpin, LLC",2,US,4,5,3,0.75,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1914,26b5dd81-0bc3-45b0-af7c-5ed3f542fd9c,"ESSENTIAL PRODUCTS, INC.",2,US,114,48,9,0.07894736842105263,14,4,4,0,0,5,74,81,0.5087719298245614,0.07692307692307693,0.02197802197802198,0.02197802197802198,0.0,0.0,0.027472527472527472,0.4065934065934066,0.44505494505494503
1915,2855c1b7-fe78-4630-94be-37150169ab41,Decho Corporation,2,US,11,25,0,0.0,0,0,0,0,0,0,10,3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078
1916,287cc30b-0c77-49ff-8689-47feb957249f,FlatFrog Laboratories AB,3,SE,90,40,24,0.26666666666666666,1,0,0,0,0,7,90,3,0.12222222222222222,0.009900990099009901,0.0,0.0,0.0,0.0,0.06930693069306931,0.8910891089108911,0.0297029702970297
1917,2ab13ceb-cb16-4ffa-96ab-d4ba1b6a0d37,"Nano-Product Engineering, LLC",2,US,24,32,1,0.041666666666666664,7,2,9,0,0,1,3,12,0.375,0.20588235294117646,0.058823529411764705,0.2647058823529412,0.0,0.0,0.029411764705882353,0.08823529411764706,0.35294117647058826
1918,2b00244c-352e-4b2f-900a-81d9b3c8df31,"ATHEROMED, INC.",2,US,26,9,3,0.11538461538461539,26,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,31438709-c22d-4d86-b040-9e0cc0428034,Suncor Energy Inc.,3,CA,72,102,4,0.05555555555555555,12,37,28,0,13,8,5,2,0.375,0.11428571428571428,0.3523809523809524,0.26666666666666666,0.0,0.12380952380952381,0.0761904761904762,0.047619047619047616,0.01904761904761905
1921,37b752c3-9913-42d6-8f92-28b85fc29358,Dendron GmbH,3,DE,7,8,1,0.14285714285714285,7,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,410e776e-ff9c-4909-8a1d-6b5be72f8f30,ADVANCED ACCELERATOR APPLICATIONS (ITALY) S.R.L.,3,IT,15,32,1,0.06666666666666667,11,0,13,0,0,0,1,0,0.6,0.44,0.0,0.52,0.0,0.0,0.0,0.04,0.0
1925,475a6451-6f48-4ce6-ae67-871fb7144f72,"SEMICONDUCTOR COMPONENTS INDUSTRIES, LLC",2,US,2545,1552,0,0.0,2,43,6,0,2,7,565,2256,0.12730844793713164,0.0006942034015966678,0.014925373134328358,0.0020826102047900035,0.0,0.0006942034015966678,0.0024297119055883376,0.19611246095105866,0.7830614370010414
1926,47626b27-f7db-45d2-9086-39d2b1750b38,HARRIS CORPORATION,2,US,2024,2377,0,0.0004940711462450593,17,102,36,4,96,57,608,1419,0.1408102766798419,0.007268063274903805,0.04360837964942283,0.015391192817443352,0.0017101325352714834,0.041043180846515606,0.02436938862761864,0.2599401453612655,0.6066695168875588
1927,47aaaa04-d74d-4213-bae4-c2b4544637d4,"NICIRA, INC.",2,US,703,401,267,0.37980085348506404,0,0,0,0,0,0,367,677,0.4850640113798009,0.0,0.0,0.0,0.0,0.0,0.0,0.35153256704980845,0.6484674329501916
1928,483098b1-54b4-48e3-a1b5-e6e04a31b587,Arnouse Digital Devices Corporation,2,US,5,1,2,0.4,0,0,0,0,0,0,4,5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556
1929,48b0fc62-e2da-4d56-bca5-e298bf3206ca,"Redline Communications, Inc.",3,CA,43,25,8,0.18604651162790697,0,0,0,0,0,0,1,43,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.9772727272727273
1931,4ffc1c6f-3f00-4df0-aaae-4c1d8a9ffeb9,"Integrated Monitoring Systems, LLC",2,US,6,2,6,1.0,4,0,0,0,0,0,5,0,0.5,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
1932,5266a347-170d-4fba-9558-82ea7860acd9,"Integro, LLC",2,US,10,9,3,0.3,0,0,0,0,0,0,6,7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384
1933,5272a746-b85b-4379-8682-32015c0189b7,"Mynosys Cellular Devices, Inc.",2,US,13,1,4,0.3076923076923077,11,2,0,0,0,0,0,0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
1934,5296bb1c-983e-448c-b195-2e9869b1157c,"VIEWRAY TECHNOLOGIES, INC.",2,US,36,17,18,0.5,23,0,0,0,0,0,33,3,0.5833333333333334,0.3898305084745763,0.0,0.0,0.0,0.0,0.0,0.559322033898305,0.05084745762711865
1935,55bcecf5-38ba-4d79-b297-1de6d0d784e3,CMP PRODUCTS LIMITED,3,GB,23,16,2,0.08695652173913043,10,5,0,0,0,4,1,11,0.34782608695652173,0.3225806451612903,0.16129032258064516,0.0,0.0,0.0,0.12903225806451613,0.03225806451612903,0.3548387096774194
1936,58d5aad5-e466-4a70-b0fd-0386d4f494e8,Oracle International Corporation,2,US,7685,7244,1,0.00013012361743656474,19,32,8,1,0,11,6942,2057,0.17839947950553026,0.0020948180815876516,0.0035281146637265713,0.0008820286659316428,0.00011025358324145535,0.0,0.0012127894156560089,0.765380374862183,0.22679162072767364
1937,5a9a0132-6072-449e-a82f-46594ffdfcd2,NATIVE INSTRUMENTS GMBH,3,DE,13,16,7,0.5384615384615384,0,0,0,0,0,0,13,4,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882
1939,65dee95e-c4ec-4fe9-bbab-734bf50c6f4a,Colorado State University Research Foundation,2,US,285,542,1,0.0035087719298245615,86,22,130,0,3,9,103,47,0.32280701754385965,0.215,0.055,0.325,0.0,0.0075,0.0225,0.2575,0.1175
1940,6729ee5c-d4d9-4b38-bc80-93845daaa84e,"iFit Prosthetics, LLC",2,US,4,3,1,0.25,4,0,0,0,0,1,0,0,0.25,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1941,6f937799-04ad-476e-b81b-dbaacfdd4d26,"AUTOMATED PET CARE PRODUCTS, LLC",2,US,4,3,2,0.5,4,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,6fccd75a-9b07-4fee-8514-8ceb7c454fbe,"Rapid7, Inc.",2,US,42,56,31,0.7380952380952381,0,0,0,0,0,0,27,37,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.578125
1943,71605857-4de5-4da5-aea3-d6e805b83113,"Bell Biosystems, Inc.",2,US,21,4,5,0.23809523809523808,11,9,21,0,0,0,9,0,0.5238095238095238,0.22,0.18,0.42,0.0,0.0,0.0,0.18,0.0
1945,7431c4c6-bfd0-4e59-9fe4-edaba1e411b2,KYOCERA Document Solutions Inc.,3,JP,4292,1311,1,0.00023299161230195712,13,742,49,3,10,79,3431,1601,0.35228331780055916,0.0021929824561403508,0.12516869095816463,0.008265856950067476,0.0005060728744939271,0.0016869095816464238,0.013326585695006748,0.578778677462888,0.2700742240215924
1946,75d29ce6-5b4c-4704-9f70-8dc4a7df1939,VANDERBILT UNIVERSITY,2,US,724,1237,1,0.0013812154696132596,434,58,332,3,0,25,164,33,0.3867403314917127,0.41372735938989513,0.055290753098188754,0.31649189704480457,0.002859866539561487,0.0,0.023832221163012392,0.1563393708293613,0.03145853193517636
